"Date","Price","Open","High","Low","Vol.","Change %"
"02/04/2014","917.74","922.82","923.14","913.65","","-0.97%"
"02/03/2014","926.74","934.74","935.13","924.87","","-1.05%"
"01/31/2014","936.53","934.62","936.53","930.40","","0.02%"
"01/30/2014","936.37","935.81","936.89","929.17","","-0.03%"
"01/29/2014","936.67","936.12","946.89","934.43","","0.28%"
"01/28/2014","934.09","932.21","938.07","932.21","","0.26%"
"01/27/2014","931.64","947.77","948.06","931.16","","-1.92%"
"01/24/2014","949.90","963.18","963.44","949.10","","-1.46%"
"01/23/2014","963.98","975.52","975.55","962.71","","-1.28%"
"01/22/2014","976.47","970.20","976.47","969.07","","0.59%"
"01/21/2014","970.75","970.75","974.04","969.84","","-0.01%"
"01/20/2014","970.82","972.01","972.42","969.59","","-0.15%"
"01/17/2014","972.27","975.63","977.06","971.62","","-0.24%"
"01/16/2014","974.65","977.66","980.10","974.65","","-0.33%"
"01/15/2014","977.87","975.93","978.49","974.25","","0.27%"
"01/14/2014","975.28","975.68","977.24","971.81","","-0.22%"
"01/13/2014","977.42","971.81","979.08","971.81","","0.75%"
"01/10/2014","970.15","964.17","971.35","962.64","","0.73%"
"01/09/2014","963.11","971.97","972.04","963.11","","-1.03%"
"01/08/2014","973.17","971.46","975.94","970.39","","0.17%"
"01/07/2014","971.48","972.14","973.71","970.19","","-0.10%"
"01/06/2014","972.42","979.27","979.52","970.19","","-0.72%"
"01/03/2014","979.49","990.48","990.49","978.67","","-1.14%"
"01/02/2014","990.79","1,002.63","1,004.05","989.87","","-1.18%"
"01/01/2014","1,002.66","1,002.96","1,002.98","1,002.66","","0.00%"
"12/31/2013","1,002.69","1,001.87","1,003.80","1,001.61","","0.08%"
"12/30/2013","1,001.90","997.62","1,003.14","996.79","","0.44%"
"12/27/2013","997.56","992.56","997.58","992.08","","0.44%"
"12/26/2013","993.18","994.51","995.21","992.50","","-0.17%"
"12/25/2013","994.87","995.15","995.98","994.73","","-0.05%"
"12/24/2013","995.35","993.29","996.01","992.48","","0.27%"
"12/23/2013","992.69","989.06","993.75","988.80","","0.45%"
"12/20/2013","988.26","990.27","990.66","985.54","","-0.24%"
"12/19/2013","990.65","994.93","996.46","987.14","","-0.21%"
"12/18/2013","992.70","991.48","995.50","989.77","","0.22%"
"12/17/2013","990.49","991.78","994.73","990.49","","0.01%"
"12/16/2013","990.40","990.70","991.82","987.18","","-0.01%"
"12/13/2013","990.48","992.36","992.55","988.91","","-0.10%"
"12/12/2013","991.52","1,001.07","1,001.47","990.33","","-1.10%"
"12/11/2013","1,002.55","1,011.83","1,013.99","1,001.86","","-0.97%"
"12/10/2013","1,012.32","1,013.08","1,013.74","1,010.78","","-0.04%"
"12/09/2013","1,012.76","1,004.69","1,013.75","1,004.47","","1.05%"
"12/06/2013","1,002.20","998.09","1,004.74","995.95","","0.38%"
"12/05/2013","998.45","995.55","999.63","991.87","","0.27%"
"12/04/2013","995.75","1,001.91","1,002.19","994.65","","-0.69%"
"12/03/2013","1,002.71","1,012.13","1,012.59","1,001.22","","-1.06%"
"12/02/2013","1,013.44","1,018.00","1,021.06","1,012.92","","-0.48%"
"11/29/2013","1,018.28","1,012.38","1,018.28","1,012.30","","0.62%"
"11/28/2013","1,012.02","1,008.46","1,013.00","1,007.88","","0.32%"
"11/27/2013","1,008.81","1,005.13","1,009.03","1,004.43","","0.34%"
"11/26/2013","1,005.40","1,010.84","1,012.99","1,004.20","","-0.52%"
"11/25/2013","1,010.63","1,010.56","1,015.22","1,010.56","","0.14%"
"11/22/2013","1,009.17","1,005.27","1,010.52","1,004.79","","0.49%"
"11/21/2013","1,004.24","1,017.80","1,017.80","1,003.73","","-1.50%"
"11/20/2013","1,019.57","1,023.88","1,024.17","1,017.58","","-0.48%"
"11/19/2013","1,024.53","1,026.02","1,031.40","1,023.27","","-0.08%"
"11/18/2013","1,025.30","1,006.50","1,026.75","1,006.27","","2.00%"
"11/15/2013","1,005.17","994.59","1,005.98","994.59","","1.35%"
"11/14/2013","991.77","982.67","993.73","982.67","","1.21%"
"11/13/2013","979.88","990.30","990.61","977.02","","-1.17%"
"11/12/2013","991.45","993.06","995.83","989.69","","-0.16%"
"11/11/2013","992.99","998.17","998.45","991.39","","-0.23%"
"11/08/2013","995.30","1,007.55","1,008.53","994.36","","-1.47%"
"11/07/2013","1,010.19","1,016.18","1,016.52","1,008.76","","-0.59%"
"11/06/2013","1,016.19","1,016.23","1,017.92","1,014.19","","-0.01%"
"11/05/2013","1,016.30","1,027.44","1,027.64","1,015.49","","-1.05%"
"11/04/2013","1,027.06","1,027.91","1,028.01","1,024.26","","-0.08%"
"11/01/2013","1,027.87","1,033.16","1,033.55","1,026.58","","-0.63%"
"10/31/2013","1,034.42","1,040.71","1,041.34","1,032.12","","-0.80%"
"10/30/2013","1,042.75","1,035.84","1,044.30","1,034.77","","0.58%"
"10/29/2013","1,036.76","1,034.30","1,036.97","1,032.10","","0.23%"
"10/28/2013","1,034.38","1,027.57","1,034.70","1,027.36","","0.69%"
"10/25/2013","1,027.27","1,030.59","1,030.69","1,024.47","","-0.34%"
"10/24/2013","1,030.82","1,032.00","1,033.61","1,029.34","","-0.26%"
"10/23/2013","1,033.47","1,046.01","1,047.73","1,032.35","","-1.07%"
"10/22/2013","1,044.66","1,041.76","1,046.22","1,038.14","","0.19%"
"10/21/2013","1,042.66","1,041.31","1,042.90","1,040.17","","0.06%"
"10/18/2013","1,042.06","1,034.60","1,042.37","1,034.28","","0.78%"
"10/17/2013","1,033.97","1,031.97","1,034.84","1,030.90","","0.26%"
"10/16/2013","1,031.27","1,030.42","1,032.85","1,026.56","","0.14%"
"10/15/2013","1,029.85","1,024.45","1,032.05","1,024.45","","0.70%"
"10/14/2013","1,022.65","1,023.79","1,024.67","1,019.77","","-0.05%"
"10/11/2013","1,023.21","1,016.67","1,024.95","1,016.30","","0.90%"
"10/10/2013","1,014.05","1,005.71","1,015.70","1,003.29","","0.83%"
"10/09/2013","1,005.69","1,007.12","1,007.12","1,004.16","","-0.32%"
"10/08/2013","1,008.89","1,004.12","1,010.84","1,002.30","","0.42%"
"10/07/2013","1,004.66","1,008.45","1,009.10","1,001.91","","-0.32%"
"10/04/2013","1,007.92","1,006.68","1,008.39","1,002.84","","0.27%"
"10/03/2013","1,005.25","999.50","1,008.24","999.38","","0.74%"
"10/02/2013","997.85","996.44","999.63","995.39","","0.15%"
"10/01/2013","996.34","987.61","996.34","987.60","","0.90%"
"09/30/2013","987.46","998.03","998.03","987.46","","-1.24%"
"09/27/2013","999.88","1,002.12","1,005.46","998.86","","-0.31%"
"09/26/2013","1,003.00","1,007.08","1,008.26","1,001.85","","-0.45%"
"09/25/2013","1,007.55","1,009.38","1,009.59","1,005.51","","-0.30%"
"09/24/2013","1,010.56","1,015.40","1,015.44","1,008.47","","-0.56%"
"09/23/2013","1,016.30","1,013.57","1,016.30","1,011.96","","0.31%"
"09/20/2013","1,013.17","1,024.94","1,024.98","1,013.17","","-0.92%"
"09/19/2013","1,022.54","1,007.39","1,027.52","1,007.39","","2.15%"
"09/18/2013","1,000.99","1,002.57","1,009.52","997.11","","-0.14%"
"09/17/2013","1,002.44","1,000.39","1,002.74","996.32","","0.07%"
"09/16/2013","1,001.76","988.99","1,003.39","988.99","","1.51%"
"09/13/2013","986.84","989.74","990.28","983.82","","-0.36%"
"09/12/2013","990.41","994.25","995.39","989.89","","-0.15%"
"09/11/2013","991.94","990.35","994.19","985.59","","0.06%"
"09/10/2013","991.36","975.97","991.36","975.61","","1.80%"
"09/09/2013","973.79","957.41","975.13","957.41","","1.89%"
"09/06/2013","955.73","947.62","957.18","946.70","","0.85%"
"09/05/2013","947.67","938.64","947.67","938.10","","1.05%"
"09/04/2013","937.79","934.81","937.79","930.29","","0.41%"
"09/03/2013","933.94","939.04","943.38","933.94","","-0.46%"
"09/02/2013","938.29","929.52","940.28","928.89","","0.94%"
"08/30/2013","929.54","921.31","929.54","920.68","","0.94%"
"08/29/2013","920.84","910.80","922.59","910.75","","1.21%"
"08/28/2013","909.81","914.32","915.47","905.48","","-0.62%"
"08/27/2013","915.44","931.39","931.69","915.44","","-1.86%"
"08/26/2013","932.78","935.35","939.01","931.39","","0.00%"
"08/23/2013","932.76","925.40","934.99","924.73","","1.14%"
"08/22/2013","922.28","918.66","924.44","913.04","","-0.21%"
"08/21/2013","924.19","933.54","933.86","921.06","","-0.85%"
"08/20/2013","932.15","942.28","942.88","928.61","","-1.35%"
"08/19/2013","944.88","955.42","955.42","942.44","","-1.38%"
"08/16/2013","958.11","960.13","963.75","954.74","","-0.25%"
"08/15/2013","960.48","966.77","968.16","958.72","","-0.77%"
"08/14/2013","967.92","965.40","969.29","963.97","","0.20%"
"08/13/2013","965.94","956.53","966.59","956.04","","0.85%"
"08/12/2013","957.82","950.62","960.18","950.45","","0.68%"
"08/09/2013","951.37","947.67","951.37","945.96","","0.53%"
"08/08/2013","946.39","937.90","947.24","937.12","","0.91%"
"08/07/2013","937.86","946.01","946.08","936.22","","-0.89%"
"08/06/2013","946.30","956.28","956.29","946.30","","-1.06%"
"08/05/2013","956.40","956.08","959.52","955.77","","0.11%"
"08/02/2013","955.35","953.94","957.10","951.47","","0.13%"
"08/01/2013","954.15","949.85","954.15","948.56","","0.70%"
"07/31/2013","947.55","952.06","952.29","945.61","","-0.64%"
"07/30/2013","953.65","953.24","957.06","952.04","","-0.02%"
"07/29/2013","953.86","961.88","962.67","952.94","","-0.80%"
"07/26/2013","961.53","963.44","966.20","959.91","","-0.09%"
"07/25/2013","962.36","964.49","964.79","959.72","","-0.43%"
"07/24/2013","966.50","970.63","972.27","962.89","","-0.26%"
"07/23/2013","969.04","954.78","970.53","954.78","","1.58%"
"07/22/2013","954.00","951.01","955.03","950.80","","0.37%"
"07/19/2013","950.47","957.43","957.72","950.27","","-0.73%"
"07/18/2013","957.44","960.95","961.30","955.76","","-0.20%"
"07/17/2013","959.37","953.15","961.94","950.18","","0.67%"
"07/16/2013","953.02","954.14","955.55","951.08","","0.08%"
"07/15/2013","952.23","945.01","954.44","942.24","","0.73%"
"07/12/2013","945.36","944.17","945.79","941.77","","0.26%"
"07/11/2013","942.88","920.75","943.89","920.75","","2.98%"
"07/10/2013","915.63","913.63","918.63","912.53","","0.32%"
"07/09/2013","912.71","907.64","915.00","906.80","","0.75%"
"07/08/2013","905.96","917.18","917.18","904.82","","-1.27%"
"07/05/2013","917.58","922.72","926.96","914.35","","-0.49%"
"07/04/2013","922.10","913.63","923.05","913.33","","1.09%"
"07/03/2013","912.18","929.86","930.39","911.78","","-2.14%"
"07/02/2013","932.12","942.26","945.28","929.23","","-1.04%"
"07/01/2013","941.93","938.43","942.15","936.70","","0.17%"
"06/28/2013","940.33","920.45","940.33","920.29","","2.27%"
"06/27/2013","919.46","903.90","920.86","903.90","","1.94%"
"06/26/2013","901.98","888.74","903.30","887.43","","1.82%"
"06/25/2013","885.85","885.10","890.07","877.73","","0.28%"
"06/24/2013","883.34","900.88","900.88","880.46","","-1.91%"
"06/21/2013","900.54","905.03","905.59","897.52","","-0.88%"
"06/20/2013","908.49","937.68","937.68","905.12","","-4.04%"
"06/19/2013","946.77","952.92","952.92","940.33","","-0.71%"
"06/18/2013","953.54","954.90","956.58","951.31","","-0.37%"
"06/17/2013","957.12","952.43","958.89","951.56","","0.36%"
"06/14/2013","953.68","948.29","957.55","947.99","","1.07%"
"06/13/2013","943.59","953.54","953.60","935.21","","-1.13%"
"06/12/2013","954.38","955.83","959.54","952.76","","0.00%"
"06/11/2013","954.38","972.79","972.82","953.92","","-1.90%"
"06/10/2013","972.89","979.27","981.72","971.73","","-0.79%"
"06/07/2013","980.64","985.59","987.52","977.96","","-0.45%"
"06/06/2013","985.05","990.32","990.65","982.05","","-0.64%"
"06/05/2013","991.38","1,003.58","1,003.61","990.59","","-1.26%"
"06/04/2013","1,004.03","1,002.76","1,006.21","1,000.26","","0.55%"
"06/03/2013","998.55","1,007.47","1,008.67","996.66","","-1.02%"
"05/31/2013","1,008.88","1,015.65","1,018.56","1,004.18","","-0.70%"
"05/30/2013","1,016.02","1,018.99","1,021.02","1,013.49","","-0.43%"
"05/29/2013","1,020.42","1,028.99","1,030.69","1,018.68","","-1.01%"
"05/28/2013","1,030.82","1,028.81","1,033.39","1,026.78","","0.22%"
"05/27/2013","1,028.53","1,025.62","1,029.35","1,025.51","","0.18%"
"05/24/2013","1,026.68","1,028.79","1,029.97","1,023.70","","0.07%"
"05/23/2013","1,025.92","1,045.09","1,045.09","1,023.24","","-2.12%"
"05/22/2013","1,048.09","1,049.20","1,053.95","1,044.89","","0.00%"
"05/21/2013","1,048.13","1,049.04","1,050.04","1,044.26","","0.00%"
"05/20/2013","1,048.15","1,045.31","1,051.23","1,044.62","","0.23%"
"05/17/2013","1,045.76","1,044.94","1,046.00","1,042.79","","-0.05%"
"05/16/2013","1,046.33","1,046.91","1,050.16","1,044.94","","0.02%"
"05/15/2013","1,046.10","1,043.32","1,047.74","1,042.63","","-0.01%"
"05/14/2013","1,046.18","1,042.18","1,047.36","1,042.18","","0.41%"
"05/13/2013","1,041.90","1,048.67","1,049.02","1,041.60","","-0.84%"
"05/10/2013","1,050.74","1,058.87","1,058.87","1,048.75","","-0.93%"
"05/09/2013","1,060.58","1,062.24","1,064.68","1,057.05","","-0.05%"
"05/08/2013","1,061.09","1,053.76","1,063.17","1,052.82","","0.82%"
"05/07/2013","1,052.48","1,047.01","1,053.21","1,045.39","","0.62%"
"05/06/2013","1,046.02","1,043.82","1,049.99","1,043.82","","0.36%"
"05/03/2013","1,042.26","1,038.22","1,044.38","1,037.79","","0.48%"
"05/02/2013","1,037.33","1,038.45","1,039.81","1,035.18","","-0.08%"
"05/01/2013","1,038.12","1,039.05","1,040.00","1,037.89","","-0.13%"
"04/30/2013","1,039.45","1,027.48","1,039.71","1,027.40","","1.17%"
"04/29/2013","1,027.42","1,023.38","1,028.44","1,021.85","","0.49%"
"04/26/2013","1,022.36","1,027.23","1,031.53","1,022.36","","-0.48%"
"04/25/2013","1,027.30","1,019.77","1,028.68","1,019.20","","0.94%"
"04/24/2013","1,017.71","1,010.56","1,020.24","1,010.05","","0.78%"
"04/23/2013","1,009.81","1,012.47","1,012.71","1,004.33","","-0.21%"
"04/22/2013","1,011.96","1,009.98","1,014.34","1,009.19","","0.08%"
"04/19/2013","1,011.17","997.20","1,011.17","995.86","","1.39%"
"04/18/2013","997.33","999.80","1,000.34","995.01","","-0.38%"
"04/17/2013","1,001.10","1,011.79","1,012.55","997.79","","-0.78%"
"04/16/2013","1,008.92","998.29","1,011.18","994.70","","0.56%"
"04/15/2013","1,003.29","1,018.98","1,019.66","1,000.06","","-1.60%"
"04/12/2013","1,019.61","1,029.33","1,029.56","1,017.60","","-0.93%"
"04/11/2013","1,029.22","1,025.70","1,030.95","1,024.98","","0.46%"
"04/10/2013","1,024.49","1,017.70","1,026.82","1,016.71","","0.84%"
"04/09/2013","1,015.93","1,007.18","1,016.82","1,006.81","","0.87%"
"04/08/2013","1,007.14","1,008.62","1,009.02","1,004.89","","-0.10%"
"04/05/2013","1,008.13","1,016.16","1,016.50","1,003.12","","-0.88%"
"04/04/2013","1,017.06","1,022.85","1,022.85","1,016.41","","-0.77%"
"04/03/2013","1,024.99","1,028.73","1,028.73","1,022.65","","-0.40%"
"04/02/2013","1,029.10","1,031.24","1,033.53","1,027.61","","-0.20%"
"04/01/2013","1,031.15","1,034.97","1,034.97","1,030.99","","-0.36%"
"03/29/2013","1,034.90","1,032.38","1,034.90","1,032.38","","0.22%"
"03/28/2013","1,032.62","1,032.50","1,033.08","1,026.30","","0.06%"
"03/27/2013","1,032.05","1,028.31","1,032.72","1,026.65","","0.33%"
"03/26/2013","1,028.65","1,022.36","1,028.65","1,022.02","","0.62%"
"03/25/2013","1,022.27","1,018.08","1,026.47","1,018.08","","0.67%"
"03/22/2013","1,015.47","1,020.77","1,021.57","1,014.75","","-0.68%"
"03/21/2013","1,022.43","1,026.80","1,029.04","1,020.18","","-0.38%"
"03/20/2013","1,026.35","1,023.78","1,027.32","1,021.84","","0.14%"
"03/19/2013","1,024.96","1,031.27","1,035.06","1,023.24","","-0.50%"
"03/18/2013","1,030.11","1,039.83","1,039.90","1,027.54","","-1.16%"
"03/15/2013","1,042.24","1,048.42","1,049.71","1,041.36","","-0.52%"
"03/14/2013","1,047.70","1,047.39","1,049.04","1,041.67","","-0.13%"
"03/13/2013","1,049.08","1,057.55","1,058.79","1,047.73","","-0.81%"
"03/12/2013","1,057.65","1,063.64","1,065.96","1,057.39","","-0.56%"
"03/11/2013","1,063.56","1,065.17","1,066.21","1,061.83","","-0.22%"
"03/08/2013","1,065.94","1,058.22","1,066.81","1,056.85","","0.76%"
"03/07/2013","1,057.92","1,058.19","1,059.33","1,054.28","","-0.18%"
"03/06/2013","1,059.84","1,051.95","1,059.84","1,051.95","","0.94%"
"03/05/2013","1,049.94","1,043.23","1,052.57","1,043.23","","0.83%"
"03/04/2013","1,041.28","1,052.51","1,052.51","1,040.18","","-1.13%"
"03/01/2013","1,053.13","1,053.89","1,054.93","1,049.68","","-0.14%"
"02/28/2013","1,054.62","1,048.85","1,055.81","1,048.85","","0.77%"
"02/27/2013","1,046.56","1,043.40","1,049.61","1,043.10","","0.37%"
"02/26/2013","1,042.71","1,051.22","1,052.11","1,039.80","","-1.11%"
"02/25/2013","1,054.41","1,054.23","1,058.14","1,051.89","","0.10%"
"02/22/2013","1,053.39","1,051.39","1,054.22","1,049.73","","0.02%"
"02/21/2013","1,053.14","1,065.74","1,066.24","1,050.39","","-1.43%"
"02/20/2013","1,068.46","1,066.15","1,073.38","1,066.02","","0.42%"
"02/19/2013","1,063.99","1,063.94","1,066.55","1,061.02","","-0.03%"
"02/18/2013","1,064.34","1,065.17","1,067.06","1,062.56","","-0.20%"
"02/15/2013","1,066.52","1,066.89","1,067.80","1,065.22","","0.06%"
"02/14/2013","1,065.84","1,065.11","1,069.08","1,063.42","","0.09%"
"02/13/2013","1,064.88","1,059.89","1,066.22","1,059.89","","0.55%"
"02/12/2013","1,059.03","1,059.45","1,059.85","1,057.36","","0.03%"
"02/11/2013","1,058.75","1,060.53","1,060.89","1,057.84","","-0.20%"
"02/08/2013","1,060.87","1,058.73","1,061.03","1,057.46","","0.12%"
"02/07/2013","1,059.56","1,063.25","1,064.27","1,057.72","","-0.39%"
"02/06/2013","1,063.75","1,067.81","1,069.60","1,062.29","","-0.36%"
"02/05/2013","1,067.61","1,069.31","1,070.54","1,064.13","","-0.48%"
"02/04/2013","1,072.73","1,074.32","1,078.17","1,069.99","","-0.01%"
"02/01/2013","1,072.82","1,069.17","1,072.98","1,064.78","","0.36%"
"01/31/2013","1,069.01","1,068.41","1,069.57","1,064.37","","0.08%"
"01/30/2013","1,068.20","1,071.17","1,074.52","1,068.20","","-0.16%"
"01/29/2013","1,069.88","1,063.31","1,070.70","1,063.31","","0.74%"
"01/28/2013","1,062.06","1,067.42","1,068.43","1,060.73","","-0.66%"
"01/25/2013","1,069.12","1,071.68","1,071.71","1,064.48","","-0.29%"
"01/24/2013","1,072.26","1,075.96","1,076.05","1,070.67","","-0.40%"
"01/23/2013","1,076.53","1,080.38","1,080.97","1,075.77","","-0.24%"
"01/22/2013","1,079.07","1,077.77","1,081.73","1,075.82","","0.09%"
"01/21/2013","1,078.05","1,080.85","1,081.13","1,077.46","","-0.25%"
"01/18/2013","1,080.74","1,075.27","1,081.96","1,074.70","","0.71%"
"01/17/2013","1,073.15","1,072.50","1,074.92","1,066.72","","0.18%"
"01/16/2013","1,071.21","1,074.12","1,074.98","1,067.42","","-0.21%"
"01/15/2013","1,073.48","1,080.70","1,082.04","1,072.81","","-0.67%"
"01/14/2013","1,080.71","1,073.57","1,081.57","1,071.83","","0.71%"
"01/11/2013","1,073.04","1,079.67","1,080.47","1,072.39","","-0.37%"
"01/10/2013","1,076.99","1,073.33","1,078.71","1,072.31","","0.37%"
"01/09/2013","1,073.03","1,070.18","1,073.76","1,069.54","","0.31%"
"01/08/2013","1,069.67","1,075.08","1,075.63","1,069.29","","-0.57%"
"01/07/2013","1,075.76","1,078.95","1,079.08","1,074.82","","-0.20%"
"01/04/2013","1,077.90","1,080.63","1,080.67","1,074.57","","-0.44%"
"01/03/2013","1,082.68","1,078.31","1,083.43","1,076.73","","0.42%"
"01/02/2013","1,078.16","1,058.69","1,078.84","1,058.69","","2.12%"
"01/01/2013","1,055.76","1,057.30","1,057.62","1,055.76","","0.05%"
"12/31/2012","1,055.20","1,055.53","1,056.99","1,054.53","","0.00%"
"12/28/2012","1,055.18","1,050.09","1,056.02","1,050.09","","0.55%"
"12/27/2012","1,049.45","1,046.17","1,051.86","1,045.87","","0.27%"
"12/26/2012","1,046.65","1,045.87","1,048.30","1,045.35","","0.12%"
"12/25/2012","1,045.41","1,043.73","1,045.75","1,043.73","","0.16%"
"12/24/2012","1,043.73","1,043.04","1,044.55","1,042.23","","0.07%"
"12/21/2012","1,043.03","1,052.70","1,052.77","1,040.58","","-0.92%"
"12/20/2012","1,052.68","1,054.10","1,054.64","1,047.94","","-0.05%"
"12/19/2012","1,053.17","1,047.47","1,053.77","1,047.47","","0.66%"
"12/18/2012","1,046.24","1,040.38","1,047.38","1,039.65","","0.60%"
"12/17/2012","1,040.02","1,042.51","1,043.20","1,038.57","","-0.27%"
"12/14/2012","1,042.82","1,040.24","1,043.10","1,038.11","","0.02%"
"12/13/2012","1,042.56","1,042.68","1,045.77","1,040.78","","0.11%"
"12/12/2012","1,041.37","1,035.22","1,043.88","1,035.22","","0.66%"
"12/11/2012","1,034.55","1,029.67","1,034.85","1,028.96","","0.53%"
"12/10/2012","1,029.06","1,025.09","1,029.70","1,025.09","","0.49%"
"12/07/2012","1,024.06","1,021.08","1,024.80","1,020.92","","0.27%"
"12/06/2012","1,021.26","1,018.98","1,021.26","1,017.85","","0.38%"
"12/05/2012","1,017.37","1,006.85","1,018.94","1,005.96","","1.00%"
"12/04/2012","1,007.27","1,005.83","1,008.67","1,003.59","","0.06%"
"12/03/2012","1,006.65","1,005.83","1,008.30","1,001.99","","-0.04%"
"11/30/2012","1,007.02","1,004.09","1,008.98","1,003.42","","0.32%"
"11/29/2012","1,003.79","992.08","1,004.46","992.08","","1.26%"
"11/28/2012","991.27","994.79","995.08","987.61","","-0.52%"
"11/27/2012","996.44","995.46","1,000.24","995.43","","0.13%"
"11/26/2012","995.10","997.14","998.47","994.07","","-0.08%"
"11/23/2012","995.94","985.02","996.70","984.80","","1.04%"
"11/22/2012","985.72","981.92","986.42","981.70","","0.50%"
"11/21/2012","980.84","980.21","982.05","976.14","","0.14%"
"11/20/2012","979.49","979.43","982.94","977.98","","0.15%"
"11/19/2012","977.98","971.58","978.75","971.58","","0.84%"
"11/16/2012","969.82","974.00","975.34","967.82","","-0.46%"
"11/15/2012","974.33","978.56","978.99","972.82","","-0.64%"
"11/14/2012","980.62","982.44","986.79","980.28","","-0.16%"
"11/13/2012","982.17","989.14","989.27","978.72","","-0.71%"
"11/12/2012","989.16","991.14","992.73","988.38","","-0.18%"
"11/09/2012","990.98","993.64","996.20","987.80","","-0.44%"
"11/08/2012","995.31","1,003.75","1,004.11","994.57","","-1.21%"
"11/07/2012","1,007.45","1,007.37","1,014.06","1,005.67","","0.12%"
"11/06/2012","1,006.27","1,000.86","1,007.49","998.71","","0.55%"
"11/05/2012","1,000.80","1,002.62","1,004.15","997.83","","-0.39%"
"11/02/2012","1,004.68","1,002.09","1,006.15","1,001.49","","0.51%"
"11/01/2012","999.63","994.55","1,000.26","989.80","","0.43%"
"10/31/2012","995.33","994.17","998.04","993.93","","0.22%"
"10/30/2012","993.15","989.99","993.85","989.63","","0.29%"
"10/29/2012","990.24","991.27","993.37","987.53","","-0.05%"
"10/26/2012","990.70","998.60","999.88","988.45","","-0.84%"
"10/25/2012","999.12","994.05","1,001.05","993.62","","0.46%"
"10/24/2012","994.55","995.08","996.72","992.74","","-0.23%"
"10/23/2012","996.82","1,007.21","1,007.90","995.16","","-1.04%"
"10/22/2012","1,007.31","1,002.30","1,008.74","1,001.08","","0.12%"
"10/19/2012","1,006.07","1,012.43","1,012.43","1,004.67","","-0.72%"
"10/18/2012","1,013.36","1,011.76","1,016.41","1,011.15","","0.25%"
"10/17/2012","1,010.85","1,005.91","1,011.93","1,005.77","","0.75%"
"10/16/2012","1,003.35","997.47","1,004.53","997.02","","0.82%"
"10/15/2012","995.22","994.70","996.21","991.98","","-0.15%"
"10/12/2012","996.70","996.13","999.97","995.18","","0.08%"
"10/11/2012","995.95","989.89","996.65","987.36","","0.39%"
"10/10/2012","992.09","995.04","995.30","991.57","","-0.45%"
"10/09/2012","996.59","997.60","1,002.24","996.13","","-0.13%"
"10/08/2012","997.93","1,007.34","1,007.34","995.18","","-1.11%"
"10/05/2012","1,009.16","1,007.51","1,011.71","1,006.46","","0.36%"
"10/04/2012","1,005.52","1,002.88","1,006.86","999.97","","0.30%"
"10/03/2012","1,002.50","1,006.07","1,007.34","1,002.38","","-0.37%"
"10/02/2012","1,006.23","1,004.77","1,008.57","1,004.54","","0.11%"
"10/01/2012","1,005.08","1,001.45","1,006.66","999.53","","0.24%"
"09/28/2012","1,002.66","1,000.24","1,006.03","999.17","","0.43%"
"09/27/2012","998.36","990.44","999.82","990.34","","0.81%"
"09/26/2012","990.37","998.60","999.40","987.72","","-1.15%"
"09/25/2012","1,001.85","1,003.70","1,006.09","999.86","","-0.25%"
"09/24/2012","1,004.37","1,005.75","1,005.80","999.98","","-0.22%"
"09/21/2012","1,006.60","1,001.00","1,009.61","1,000.88","","0.83%"
"09/20/2012","998.27","1,008.26","1,008.50","996.08","","-1.11%"
"09/19/2012","1,009.44","1,007.51","1,013.58","1,006.72","","0.26%"
"09/18/2012","1,006.84","1,011.38","1,012.05","1,006.37","","-0.57%"
"09/17/2012","1,012.63","1,014.18","1,016.56","1,011.45","","-0.14%"
"09/14/2012","1,014.07","989.09","1,018.15","989.09","","3.27%"
"09/13/2012","982.00","978.73","985.69","976.30","","0.36%"
"09/12/2012","978.48","974.20","981.40","973.80","","0.55%"
"09/11/2012","973.09","969.16","973.98","966.18","","0.32%"
"09/10/2012","969.97","970.14","972.57","968.89","","0.12%"
"09/07/2012","968.82","954.36","969.51","954.18","","1.93%"
"09/06/2012","950.45","940.32","951.06","938.89","","1.16%"
"09/05/2012","939.51","946.45","946.45","936.36","","-0.83%"
"09/04/2012","947.37","952.89","954.48","947.16","","-0.57%"
"09/03/2012","952.83","947.79","953.25","946.10","","0.58%"
"08/31/2012","947.33","943.56","950.08","943.08","","0.31%"
"08/30/2012","944.39","952.12","952.20","943.72","","-0.89%"
"08/29/2012","952.91","957.54","959.00","952.42","","-0.40%"
"08/28/2012","956.76","960.29","960.68","956.40","","-0.43%"
"08/27/2012","960.86","963.30","965.71","959.74","","-0.48%"
"08/24/2012","965.47","971.65","971.65","962.75","","-0.88%"
"08/23/2012","974.09","972.23","978.40","970.96","","0.48%"
"08/22/2012","969.43","974.59","975.20","967.63","","-0.62%"
"08/21/2012","975.46","970.29","979.21","970.24","","0.64%"
"08/20/2012","969.21","971.77","972.39","968.53","","-0.19%"
"08/17/2012","971.05","977.29","977.42","971.05","","-0.49%"
"08/16/2012","975.82","974.04","976.90","971.36","","0.16%"
"08/15/2012","974.23","976.73","976.74","972.14","","-0.31%"
"08/14/2012","977.25","973.51","980.14","973.51","","0.48%"
"08/13/2012","972.59","978.97","979.52","972.42","","-0.68%"
"08/10/2012","979.25","978.83","979.83","974.03","","0.00%"
"08/09/2012","979.28","971.96","981.10","971.94","","0.89%"
"08/08/2012","970.60","968.20","971.72","965.77","","0.28%"
